rater_id,dialog_name,dialog_id,item,score
494,8,59,q8,6
495,8,59,q8,7
498,8,59,q8,6
500,8,59,q8,5
502,8,59,q8,5
512,8,59,q8,5
513,8,59,q8,5
514,8,59,q8,7
523,8,59,q8,3
526,8,59,q8,6
529,8,59,q8,5
532,8,59,q8,5
542,8,59,q8,5
549,8,59,q8,2
562,8,59,q8,3
566,8,59,q8,5
570,8,59,q8,4
575,8,59,q8,5
112,8,59,q9,6
15,8,59,q9,6
167,8,59,q9,5
178,8,59,q9,7
189,8,59,q9,6
208,8,59,q9,2
324,8,59,q9,6
396,8,59,q9,5
402,8,59,q9,5
458,8,59,q9,7
460,8,59,q9,4
465,8,59,q9,6
472,8,59,q9,6
479,8,59,q9,5
483,8,59,q9,7
484,8,59,q9,6
491,8,59,q9,4
492,8,59,q9,4
494,8,59,q9,6
495,8,59,q9,6
498,8,59,q9,6
500,8,59,q9,5
502,8,59,q9,5
512,8,59,q9,5
513,8,59,q9,6
514,8,59,q9,7
523,8,59,q9,4
526,8,59,q9,5
529,8,59,q9,5
532,8,59,q9,6
542,8,59,q9,4
549,8,59,q9,3
562,8,59,q9,4
566,8,59,q9,5
570,8,59,q9,4
575,8,59,q9,5
112,9,58,q1,6
15,9,58,q1,5
167,9,58,q1,5
178,9,58,q1,6
189,9,58,q1,7
208,9,58,q1,5
324,9,58,q1,6
396,9,58,q1,5
402,9,58,q1,5
458,9,58,q1,6
460,9,58,q1,4
465,9,58,q1,4
472,9,58,q1,7
479,9,58,q1,5
483,9,58,q1,7
484,9,58,q1,6
491,9,58,q1,7
492,9,58,q1,5
494,9,58,q1,6
495,9,58,q1,6
498,9,58,q1,5
500,9,58,q1,5
502,9,58,q1,5
512,9,58,q1,5
513,9,58,q1,5
514,9,58,q1,6
523,9,58,q1,5
526,9,58,q1,4
529,9,58,q1,4
532,9,58,q1,5
542,9,58,q1,4
549,9,58,q1,4
562,9,58,q1,3
566,9,58,q1,5
570,9,58,q1,6
575,9,58,q1,5
112,9,58,q2,6
15,9,58,q2,5
167,9,58,q2,5
178,9,58,q2,7
189,9,58,q2,6
208,9,58,q2,6
324,9,58,q2,5
396,9,58,q2,4
402,9,58,q2,5
458,9,58,q2,5
460,9,58,q2,4
465,9,58,q2,5
472,9,58,q2,7
479,9,58,q2,5
483,9,58,q2,6
484,9,58,q2,5
491,9,58,q2,7
492,9,58,q2,5
494,9,58,q2,5
495,9,58,q2,7
498,9,58,q2,5
500,9,58,q2,5
502,9,58,q2,5
512,9,58,q2,5
513,9,58,q2,6
514,9,58,q2,6
523,9,58,q2,4
526,9,58,q2,3
529,9,58,q2,5
532,9,58,q2,4
542,9,58,q2,4
549,9,58,q2,3
562,9,58,q2,3
566,9,58,q2,5
570,9,58,q2,6
575,9,58,q2,5
112,9,58,q3,6
15,9,58,q3,4
167,9,58,q3,6
178,9,58,q3,7
189,9,58,q3,7
208,9,58,q3,6
324,9,58,q3,6
396,9,58,q3,5
402,9,58,q3,5
458,9,58,q3,6
460,9,58,q3,5
465,9,58,q3,4
472,9,58,q3,6
479,9,58,q3,6
483,9,58,q3,7
484,9,58,q3,6
491,9,58,q3,7
492,9,58,q3,4
494,9,58,q3,5
495,9,58,q3,6
498,9,58,q3,5
500,9,58,q3,5
502,9,58,q3,4
512,9,58,q3,5
513,9,58,q3,5
514,9,58,q3,6
523,9,58,q3,5
526,9,58,q3,4
529,9,58,q3,5
532,9,58,q3,3
542,9,58,q3,3
549,9,58,q3,1
562,9,58,q3,2
566,9,58,q3,5
570,9,58,q3,6
575,9,58,q3,5
112,9,58,q4,6
15,9,58,q4,4
167,9,58,q4,5
178,9,58,q4,6
189,9,58,q4,7
208,9,58,q4,6
324,9,58,q4,6
396,9,58,q4,4
402,9,58,q4,5
458,9,58,q4,7
460,9,58,q4,4
465,9,58,q4,4
472,9,58,q4,7
479,9,58,q4,5
483,9,58,q4,7
484,9,58,q4,5
491,9,58,q4,7
492,9,58,q4,4
494,9,58,q4,5
495,9,58,q4,3
498,9,58,q4,5
500,9,58,q4,5
502,9,58,q4,5
512,9,58,q4,5
513,9,58,q4,5
514,9,58,q4,7
523,9,58,q4,4
526,9,58,q4,3
529,9,58,q4,4
532,9,58,q4,4
542,9,58,q4,3
549,9,58,q4,1
562,9,58,q4,2
566,9,58,q4,5
570,9,58,q4,6
575,9,58,q4,5
112,9,58,q5,6
15,9,58,q5,4
167,9,58,q5,5
178,9,58,q5,7
189,9,58,q5,7
208,9,58,q5,5
324,9,58,q5,6
396,9,58,q5,6
402,9,58,q5,5
458,9,58,q5,5
460,9,58,q5,5
465,9,58,q5,4
472,9,58,q5,6
479,9,58,q5,4
483,9,58,q5,7
484,9,58,q5,5
491,9,58,q5,7
492,9,58,q5,4
494,9,58,q5,5
495,9,58,q5,6
498,9,58,q5,5
500,9,58,q5,5
502,9,58,q5,5
512,9,58,q5,5
513,9,58,q5,5
514,9,58,q5,6
523,9,58,q5,5
526,9,58,q5,3
529,9,58,q5,4
532,9,58,q5,4
542,9,58,q5,4
549,9,58,q5,1
562,9,58,q5,3
566,9,58,q5,5
570,9,58,q5,6
575,9,58,q5,5
112,9,58,q6,6
15,9,58,q6,4
167,9,58,q6,5
178,9,58,q6,7
189,9,58,q6,7
208,9,58,q6,5
324,9,58,q6,5
396,9,58,q6,5
402,9,58,q6,5
458,9,58,q6,5
460,9,58,q6,4
465,9,58,q6,4
472,9,58,q6,5
479,9,58,q6,5
483,9,58,q6,5
484,9,58,q6,5
491,9,58,q6,7
492,9,58,q6,4
494,9,58,q6,5
495,9,58,q6,6
498,9,58,q6,5
500,9,58,q6,5
502,9,58,q6,5
512,9,58,q6,5
513,9,58,q6,5
514,9,58,q6,7
523,9,58,q6,4
526,9,58,q6,3
529,9,58,q6,5
532,9,58,q6,4
542,9,58,q6,4
549,9,58,q6,2
562,9,58,q6,5
566,9,58,q6,5
570,9,58,q6,6
575,9,58,q6,5
112,9,58,q7,6
15,9,58,q7,4
167,9,58,q7,5
178,9,58,q7,7
189,9,58,q7,7
208,9,58,q7,5
324,9,58,q7,6
396,9,58,q7,5
402,9,58,q7,5
458,9,58,q7,6
460,9,58,q7,4
465,9,58,q7,4
472,9,58,q7,6
479,9,58,q7,5
483,9,58,q7,7
484,9,58,q7,5
491,9,58,q7,7
492,9,58,q7,4
494,9,58,q7,5
495,9,58,q7,6
498,9,58,q7,5
500,9,58,q7,5
502,9,58,q7,4
512,9,58,q7,5
513,9,58,q7,5
514,9,58,q7,6
523,9,58,q7,5
526,9,58,q7,4
529,9,58,q7,5
532,9,58,q7,3
542,9,58,q7,4
549,9,58,q7,1
562,9,58,q7,5
566,9,58,q7,5
570,9,58,q7,6
575,9,58,q7,5
112,9,58,q8,6
15,9,58,q8,4
167,9,58,q8,4
178,9,58,q8,7
189,9,58,q8,7
208,9,58,q8,5
324,9,58,q8,6
396,9,58,q8,6
402,9,58,q8,5
458,9,58,q8,7
460,9,58,q8,4
465,9,58,q8,4
472,9,58,q8,6
479,9,58,q8,5
483,9,58,q8,6
484,9,58,q8,5
491,9,58,q8,7
492,9,58,q8,3
494,9,58,q8,5
495,9,58,q8,6
498,9,58,q8,5
500,9,58,q8,4
502,9,58,q8,5
512,9,58,q8,4
513,9,58,q8,5
514,9,58,q8,6
523,9,58,q8,4
526,9,58,q8,4
529,9,58,q8,5
532,9,58,q8,4
542,9,58,q8,4
549,9,58,q8,1
562,9,58,q8,4
566,9,58,q8,6
570,9,58,q8,6
575,9,58,q8,5
112,9,58,q9,6
15,9,58,q9,5
167,9,58,q9,5
178,9,58,q9,7
189,9,58,q9,7
208,9,58,q9,5
324,9,58,q9,6
396,9,58,q9,5
402,9,58,q9,6
458,9,58,q9,6
460,9,58,q9,5
465,9,58,q9,5
472,9,58,q9,7
479,9,58,q9,6
483,9,58,q9,6
484,9,58,q9,5
491,9,58,q9,7
492,9,58,q9,5
494,9,58,q9,6
495,9,58,q9,7
498,9,58,q9,5
500,9,58,q9,5
502,9,58,q9,5
512,9,58,q9,4
513,9,58,q9,5
514,9,58,q9,6
523,9,58,q9,5
526,9,58,q9,4
529,9,58,q9,4
532,9,58,q9,4
542,9,58,q9,4
549,9,58,q9,2
562,9,58,q9,3
566,9,58,q9,6
570,9,58,q9,6
575,9,58,q9,5
112,10,57,q1,6
15,10,57,q1,6
167,10,57,q1,6
178,10,57,q1,6
189,10,57,q1,7
208,10,57,q1,5
324,10,57,q1,6
396,10,57,q1,7
402,10,57,q1,6
458,10,57,q1,7
460,10,57,q1,4
465,10,57,q1,5
472,10,57,q1,6
479,10,57,q1,6
483,10,57,q1,6
484,10,57,q1,6
491,10,57,q1,4
492,10,57,q1,6
494,10,57,q1,6
495,10,57,q1,7
498,10,57,q1,5
500,10,57,q1,6
502,10,57,q1,5
512,10,57,q1,6
513,10,57,q1,5
514,10,57,q1,7
523,10,57,q1,5
526,10,57,q1,6
529,10,57,q1,7
532,10,57,q1,5
542,10,57,q1,6
549,10,57,q1,7
562,10,57,q1,5
566,10,57,q1,6
570,10,57,q1,6
575,10,57,q1,5
112,10,57,q2,6
15,10,57,q2,5
167,10,57,q2,6
178,10,57,q2,6
189,10,57,q2,7
208,10,57,q2,5
324,10,57,q2,5
396,10,57,q2,6
402,10,57,q2,6
458,10,57,q2,6
460,10,57,q2,4
465,10,57,q2,4
472,10,57,q2,6
479,10,57,q2,6
483,10,57,q2,6
484,10,57,q2,6
491,10,57,q2,4
492,10,57,q2,6
494,10,57,q2,6
495,10,57,q2,7
498,10,57,q2,5
500,10,57,q2,6
502,10,57,q2,5
512,10,57,q2,6
513,10,57,q2,5
514,10,57,q2,7
523,10,57,q2,4
526,10,57,q2,5
529,10,57,q2,6
532,10,57,q2,5
542,10,57,q2,6
549,10,57,q2,7
562,10,57,q2,4
566,10,57,q2,6
570,10,57,q2,6
575,10,57,q2,5
112,10,57,q3,6
15,10,57,q3,6
167,10,57,q3,5
178,10,57,q3,7
189,10,57,q3,7
208,10,57,q3,5
324,10,57,q3,6
396,10,57,q3,7
402,10,57,q3,6
458,10,57,q3,7
460,10,57,q3,4
465,10,57,q3,5
472,10,57,q3,6
479,10,57,q3,6
483,10,57,q3,7
484,10,57,q3,6
491,10,57,q3,5
492,10,57,q3,5
494,10,57,q3,6
495,10,57,q3,7
498,10,57,q3,4
500,10,57,q3,6
502,10,57,q3,6
512,10,57,q3,6
513,10,57,q3,5
514,10,57,q3,7
523,10,57,q3,5
526,10,57,q3,6
529,10,57,q3,6
532,10,57,q3,5
542,10,57,q3,5
549,10,57,q3,7
562,10,57,q3,2
566,10,57,q3,6
570,10,57,q3,6
575,10,57,q3,5
112,10,57,q4,6
15,10,57,q4,6
167,10,57,q4,6
178,10,57,q4,6
189,10,57,q4,7
208,10,57,q4,4
324,10,57,q4,6
396,10,57,q4,6
402,10,57,q4,6
458,10,57,q4,6
460,10,57,q4,4
465,10,57,q4,5
472,10,57,q4,5
479,10,57,q4,6
483,10,57,q4,6
484,10,57,q4,6
491,10,57,q4,4
492,10,57,q4,6
494,10,57,q4,6
495,10,57,q4,7
498,10,57,q4,5
500,10,57,q4,6
502,10,57,q4,6
512,10,57,q4,6
513,10,57,q4,5
514,10,57,q4,7
523,10,57,q4,5
526,10,57,q4,6
529,10,57,q4,6
532,10,57,q4,6
542,10,57,q4,5
549,10,57,q4,7
562,10,57,q4,3
566,10,57,q4,6
570,10,57,q4,6
575,10,57,q4,5
112,10,57,q5,6
15,10,57,q5,6
167,10,57,q5,5
178,10,57,q5,7
189,10,57,q5,6
208,10,57,q5,5
324,10,57,q5,6
396,10,57,q5,6
402,10,57,q5,6
458,10,57,q5,5
460,10,57,q5,4
465,10,57,q5,4
472,10,57,q5,4
479,10,57,q5,6
483,10,57,q5,6
484,10,57,q5,6
491,10,57,q5,4
492,10,57,q5,5
494,10,57,q5,6
495,10,57,q5,7
498,10,57,q5,4
500,10,57,q5,6
502,10,57,q5,5
512,10,57,q5,6
513,10,57,q5,4
514,10,57,q5,6
523,10,57,q5,4
526,10,57,q5,5
529,10,57,q5,5
532,10,57,q5,4
542,10,57,q5,5
549,10,57,q5,7
562,10,57,q5,2
566,10,57,q5,6
570,10,57,q5,6
575,10,57,q5,5
112,10,57,q6,6
15,10,57,q6,6
167,10,57,q6,6
178,10,57,q6,6
189,10,57,q6,6
208,10,57,q6,6
324,10,57,q6,6
396,10,57,q6,5
402,10,57,q6,6
458,10,57,q6,5
460,10,57,q6,5
465,10,57,q6,4
472,10,57,q6,6
479,10,57,q6,5
483,10,57,q6,6
484,10,57,q6,6
491,10,57,q6,4
492,10,57,q6,5
494,10,57,q6,6
495,10,57,q6,7
498,10,57,q6,4
500,10,57,q6,6
502,10,57,q6,6
512,10,57,q6,6
513,10,57,q6,5
514,10,57,q6,7
523,10,57,q6,4
526,10,57,q6,4
529,10,57,q6,5
532,10,57,q6,5
542,10,57,q6,6
549,10,57,q6,7
562,10,57,q6,5
566,10,57,q6,6
570,10,57,q6,6
575,10,57,q6,5
112,10,57,q7,6
15,10,57,q7,6
167,10,57,q7,6
178,10,57,q7,7
189,10,57,q7,7
208,10,57,q7,6
324,10,57,q7,6
396,10,57,q7,6
402,10,57,q7,6
458,10,57,q7,6
460,10,57,q7,4
465,10,57,q7,4
472,10,57,q7,7
479,10,57,q7,7
483,10,57,q7,7
484,10,57,q7,6
491,10,57,q7,4
492,10,57,q7,5
494,10,57,q7,6
495,10,57,q7,7
498,10,57,q7,4
500,10,57,q7,6
502,10,57,q7,5
512,10,57,q7,6
513,10,57,q7,5
514,10,57,q7,6
523,10,57,q7,5
526,10,57,q7,5
529,10,57,q7,6
532,10,57,q7,4
542,10,57,q7,5
549,10,57,q7,7
562,10,57,q7,2
566,10,57,q7,6
570,10,57,q7,6
575,10,57,q7,5
112,10,57,q8,6
15,10,57,q8,6
167,10,57,q8,5
178,10,57,q8,7
189,10,57,q8,7
208,10,57,q8,4
324,10,57,q8,6
396,10,57,q8,6
402,10,57,q8,6
458,10,57,q8,6
460,10,57,q8,4
465,10,57,q8,4
472,10,57,q8,6
479,10,57,q8,6
483,10,57,q8,6
484,10,57,q8,6
491,10,57,q8,4
492,10,57,q8,6
494,10,57,q8,5
495,10,57,q8,7
498,10,57,q8,4
500,10,57,q8,6
502,10,57,q8,6
512,10,57,q8,6
513,10,57,q8,5
514,10,57,q8,7
523,10,57,q8,5
526,10,57,q8,5
529,10,57,q8,6
532,10,57,q8,4
542,10,57,q8,5
549,10,57,q8,7
562,10,57,q8,3
566,10,57,q8,6
570,10,57,q8,6
575,10,57,q8,5
112,10,57,q9,6
15,10,57,q9,6
167,10,57,q9,6
178,10,57,q9,7
189,10,57,q9,6
208,10,57,q9,5
324,10,57,q9,5
396,10,57,q9,6
402,10,57,q9,6
458,10,57,q9,7
460,10,57,q9,4
465,10,57,q9,5
472,10,57,q9,7
479,10,57,q9,7
483,10,57,q9,6
484,10,57,q9,6
491,10,57,q9,4
492,10,57,q9,6
494,10,57,q9,6
495,10,57,q9,7
498,10,57,q9,6
500,10,57,q9,6
502,10,57,q9,6
512,10,57,q9,6
513,10,57,q9,5
514,10,57,q9,6
523,10,57,q9,4
526,10,57,q9,6
529,10,57,q9,7
532,10,57,q9,5
542,10,57,q9,5
549,10,57,q9,7
562,10,57,q9,3
566,10,57,q9,6
570,10,57,q9,7
575,10,57,q9,5
112,11,56,q1,6
15,11,56,q1,6
167,11,56,q1,6
178,11,56,q1,6
189,11,56,q1,7
208,11,56,q1,4
324,11,56,q1,6
396,11,56,q1,5
402,11,56,q1,4
458,11,56,q1,5
460,11,56,q1,4
465,11,56,q1,5
472,11,56,q1,7
479,11,56,q1,5
483,11,56,q1,6
484,11,56,q1,5
491,11,56,q1,5
492,11,56,q1,5
494,11,56,q1,6
495,11,56,q1,4
498,11,56,q1,5
500,11,56,q1,6
502,11,56,q1,4
512,11,56,q1,4
513,11,56,q1,5
514,11,56,q1,7
523,11,56,q1,4
526,11,56,q1,4
529,11,56,q1,5
532,11,56,q1,5
542,11,56,q1,4
549,11,56,q1,7
562,11,56,q1,2
566,11,56,q1,6
570,11,56,q1,5
575,11,56,q1,5
112,11,56,q2,6
15,11,56,q2,6
167,11,56,q2,4
178,11,56,q2,6
189,11,56,q2,6
208,11,56,q2,4
324,11,56,q2,5
396,11,56,q2,4
402,11,56,q2,4
458,11,56,q2,4
460,11,56,q2,4
465,11,56,q2,5
472,11,56,q2,7
479,11,56,q2,5
483,11,56,q2,6
484,11,56,q2,5
491,11,56,q2,6
492,11,56,q2,5
494,11,56,q2,4
495,11,56,q2,4
498,11,56,q2,5
500,11,56,q2,6
502,11,56,q2,5
512,11,56,q2,4
513,11,56,q2,5
514,11,56,q2,6
523,11,56,q2,4
526,11,56,q2,3
529,11,56,q2,5
532,11,56,q2,5
542,11,56,q2,3
549,11,56,q2,7
562,11,56,q2,2
566,11,56,q2,6
570,11,56,q2,5
575,11,56,q2,5
112,11,56,q3,6
15,11,56,q3,6
167,11,56,q3,5
178,11,56,q3,6
189,11,56,q3,7
208,11,56,q3,2
324,11,56,q3,6
396,11,56,q3,5
402,11,56,q3,4
458,11,56,q3,5
460,11,56,q3,4
465,11,56,q3,4
472,11,56,q3,7
479,11,56,q3,6
483,11,56,q3,6
484,11,56,q3,5
491,11,56,q3,5
492,11,56,q3,4
494,11,56,q3,5
495,11,56,q3,3
498,11,56,q3,5
500,11,56,q3,6
502,11,56,q3,5
512,11,56,q3,5
513,11,56,q3,5
514,11,56,q3,7
523,11,56,q3,3
526,11,56,q3,3
529,11,56,q3,5
532,11,56,q3,4
542,11,56,q3,3
549,11,56,q3,7
562,11,56,q3,1
566,11,56,q3,6
570,11,56,q3,5
575,11,56,q3,5
112,11,56,q4,6
15,11,56,q4,6
167,11,56,q4,5
178,11,56,q4,6
189,11,56,q4,7
208,11,56,q4,4
324,11,56,q4,5
396,11,56,q4,4
402,11,56,q4,3
458,11,56,q4,4
460,11,56,q4,4
465,11,56,q4,5
472,11,56,q4,7
479,11,56,q4,7
483,11,56,q4,6
484,11,56,q4,6
491,11,56,q4,5
492,11,56,q4,5
494,11,56,q4,6
495,11,56,q4,6
498,11,56,q4,5
500,11,56,q4,6
502,11,56,q4,5
512,11,56,q4,4
513,11,56,q4,5
514,11,56,q4,7
523,11,56,q4,4
526,11,56,q4,4
529,11,56,q4,4
532,11,56,q4,5
542,11,56,q4,3
549,11,56,q4,7
562,11,56,q4,2
566,11,56,q4,6
570,11,56,q4,5
575,11,56,q4,5
112,11,56,q5,6
15,11,56,q5,6
167,11,56,q5,5
178,11,56,q5,6
189,11,56,q5,7
208,11,56,q5,4
324,11,56,q5,6
396,11,56,q5,5
402,11,56,q5,4
458,11,56,q5,4
460,11,56,q5,4
465,11,56,q5,4
472,11,56,q5,7
479,11,56,q5,6
483,11,56,q5,6
484,11,56,q5,5
491,11,56,q5,5
492,11,56,q5,5
494,11,56,q5,5
495,11,56,q5,3
498,11,56,q5,5
500,11,56,q5,6
502,11,56,q5,5
512,11,56,q5,4
513,11,56,q5,5
514,11,56,q5,6
523,11,56,q5,3
526,11,56,q5,3
529,11,56,q5,6
532,11,56,q5,5
542,11,56,q5,3
549,11,56,q5,7
562,11,56,q5,2
566,11,56,q5,6
570,11,56,q5,5
575,11,56,q5,5
112,11,56,q6,6
15,11,56,q6,6
167,11,56,q6,4
178,11,56,q6,6
189,11,56,q6,6
208,11,56,q6,4
324,11,56,q6,6
396,11,56,q6,5
402,11,56,q6,4
458,11,56,q6,5
460,11,56,q6,5
465,11,56,q6,4
472,11,56,q6,7
479,11,56,q6,5
483,11,56,q6,6
484,11,56,q6,5
491,11,56,q6,7
492,11,56,q6,6
494,11,56,q6,5
495,11,56,q6,4
498,11,56,q6,5
500,11,56,q6,6
502,11,56,q6,5
512,11,56,q6,4
513,11,56,q6,5
514,11,56,q6,6
523,11,56,q6,3
526,11,56,q6,3
529,11,56,q6,5
532,11,56,q6,4
542,11,56,q6,3
549,11,56,q6,7
562,11,56,q6,5
566,11,56,q6,7
570,11,56,q6,6
575,11,56,q6,5
112,11,56,q7,6
15,11,56,q7,6
167,11,56,q7,5
178,11,56,q7,7
189,11,56,q7,7
208,11,56,q7,3
324,11,56,q7,6
396,11,56,q7,4
402,11,56,q7,4
458,11,56,q7,5
460,11,56,q7,4
465,11,56,q7,4
472,11,56,q7,7
479,11,56,q7,5
483,11,56,q7,6
484,11,56,q7,5
491,11,56,q7,6
492,11,56,q7,4
494,11,56,q7,5
495,11,56,q7,3
498,11,56,q7,5
500,11,56,q7,6
502,11,56,q7,5
512,11,56,q7,4
513,11,56,q7,5
514,11,56,q7,6
523,11,56,q7,3
526,11,56,q7,4
529,11,56,q7,5
532,11,56,q7,5
542,11,56,q7,3
549,11,56,q7,7
562,11,56,q7,2
566,11,56,q7,7
570,11,56,q7,6
575,11,56,q7,5
112,11,56,q8,6
15,11,56,q8,6
167,11,56,q8,5
178,11,56,q8,6
189,11,56,q8,7
208,11,56,q8,4
324,11,56,q8,6
396,11,56,q8,4
402,11,56,q8,3
458,11,56,q8,6
460,11,56,q8,4
465,11,56,q8,5
472,11,56,q8,7
479,11,56,q8,6
483,11,56,q8,6
484,11,56,q8,5
491,11,56,q8,5
492,11,56,q8,4
494,11,56,q8,4
495,11,56,q8,4
498,11,56,q8,5
500,11,56,q8,6
502,11,56,q8,5
512,11,56,q8,4
513,11,56,q8,5
514,11,56,q8,6
523,11,56,q8,3
526,11,56,q8,4
529,11,56,q8,5
532,11,56,q8,5
542,11,56,q8,3
549,11,56,q8,7
562,11,56,q8,1
566,11,56,q8,7
570,11,56,q8,6
575,11,56,q8,5
112,11,56,q9,6
15,11,56,q9,6
167,11,56,q9,5
178,11,56,q9,6
189,11,56,q9,6
208,11,56,q9,3
324,11,56,q9,5
396,11,56,q9,5
402,11,56,q9,4
458,11,56,q9,5
460,11,56,q9,4
465,11,56,q9,5
472,11,56,q9,7
479,11,56,q9,7
483,11,56,q9,6
484,11,56,q9,6
491,11,56,q9,6
492,11,56,q9,5
494,11,56,q9,6
495,11,56,q9,4
498,11,56,q9,5
500,11,56,q9,6
502,11,56,q9,5
512,11,56,q9,5
513,11,56,q9,6
514,11,56,q9,6
523,11,56,q9,4
526,11,56,q9,5
529,11,56,q9,5
532,11,56,q9,6
542,11,56,q9,3
549,11,56,q9,7
562,11,56,q9,3
566,11,56,q9,7
570,11,56,q9,6
575,11,56,q9,5
112,12,55,q1,6
15,12,55,q1,4
167,12,55,q1,5
178,12,55,q1,6
189,12,55,q1,7
208,12,55,q1,5
324,12,55,q1,5
396,12,55,q1,6
402,12,55,q1,4
458,12,55,q1,5
460,12,55,q1,4
465,12,55,q1,5
472,12,55,q1,7
479,12,55,q1,3
483,12,55,q1,7
484,12,55,q1,5
491,12,55,q1,5
492,12,55,q1,6
494,12,55,q1,4
495,12,55,q1,6
498,12,55,q1,5
500,12,55,q1,6
502,12,55,q1,5
512,12,55,q1,5
513,12,55,q1,5
514,12,55,q1,7
523,12,55,q1,4
526,12,55,q1,5
529,12,55,q1,6
532,12,55,q1,5
542,12,55,q1,4
549,12,55,q1,4
562,12,55,q1,5
566,12,55,q1,6
570,12,55,q1,4
575,12,55,q1,5
112,12,55,q2,6
15,12,55,q2,4
167,12,55,q2,4
178,12,55,q2,5
189,12,55,q2,6
208,12,55,q2,4
324,12,55,q2,5
396,12,55,q2,4
402,12,55,q2,4
458,12,55,q2,6
460,12,55,q2,4
465,12,55,q2,5
472,12,55,q2,6
479,12,55,q2,3
483,12,55,q2,6
484,12,55,q2,4
491,12,55,q2,6
492,12,55,q2,5
494,12,55,q2,3
495,12,55,q2,6
498,12,55,q2,5
500,12,55,q2,6
502,12,55,q2,5
512,12,55,q2,5
513,12,55,q2,5
514,12,55,q2,6
523,12,55,q2,4
526,12,55,q2,4
529,12,55,q2,3
532,12,55,q2,4
542,12,55,q2,4
549,12,55,q2,4
562,12,55,q2,2
566,12,55,q2,6
570,12,55,q2,4
575,12,55,q2,4
112,12,55,q3,6
15,12,55,q3,4
167,12,55,q3,5
178,12,55,q3,5
189,12,55,q3,7
208,12,55,q3,4
324,12,55,q3,5
396,12,55,q3,5
402,12,55,q3,4
458,12,55,q3,5
460,12,55,q3,4
465,12,55,q3,4
472,12,55,q3,6
479,12,55,q3,4
483,12,55,q3,7
484,12,55,q3,4
491,12,55,q3,5
492,12,55,q3,5
494,12,55,q3,4
495,12,55,q3,6
498,12,55,q3,6
500,12,55,q3,6
502,12,55,q3,5
512,12,55,q3,4
513,12,55,q3,5
514,12,55,q3,7
523,12,55,q3,4
526,12,55,q3,4
529,12,55,q3,4
532,12,55,q3,5
542,12,55,q3,3
549,12,55,q3,2
562,12,55,q3,2
566,12,55,q3,6
570,12,55,q3,4
575,12,55,q3,5
112,12,55,q4,6
15,12,55,q4,4
167,12,55,q4,5
178,12,55,q4,6
189,12,55,q4,7
208,12,55,q4,5
324,12,55,q4,4
396,12,55,q4,5
402,12,55,q4,4
458,12,55,q4,5
460,12,55,q4,4
465,12,55,q4,5
472,12,55,q4,7
479,12,55,q4,2
483,12,55,q4,7
484,12,55,q4,4
491,12,55,q4,5
492,12,55,q4,5
494,12,55,q4,4
495,12,55,q4,7
498,12,55,q4,6
500,12,55,q4,6
502,12,55,q4,5
512,12,55,q4,4
513,12,55,q4,4
514,12,55,q4,6
523,12,55,q4,4
526,12,55,q4,3
529,12,55,q4,4
532,12,55,q4,6
542,12,55,q4,2
549,12,55,q4,1
562,12,55,q4,3
566,12,55,q4,6
570,12,55,q4,4
575,12,55,q4,5
112,12,55,q5,6
15,12,55,q5,4
167,12,55,q5,5
178,12,55,q5,5
189,12,55,q5,6
208,12,55,q5,4
324,12,55,q5,5
396,12,55,q5,5
402,12,55,q5,4
458,12,55,q5,4
460,12,55,q5,4
465,12,55,q5,4
472,12,55,q5,6
479,12,55,q5,1
483,12,55,q5,6
484,12,55,q5,4
491,12,55,q5,6
492,12,55,q5,5
494,12,55,q5,3
495,12,55,q5,6
498,12,55,q5,5
500,12,55,q5,6
502,12,55,q5,6
512,12,55,q5,4
513,12,55,q5,5
514,12,55,q5,7
523,12,55,q5,4
526,12,55,q5,4
529,12,55,q5,5
532,12,55,q5,6
542,12,55,q5,2
549,12,55,q5,2
562,12,55,q5,2
566,12,55,q5,6
570,12,55,q5,4
575,12,55,q5,5
112,12,55,q6,6
15,12,55,q6,4
167,12,55,q6,4
178,12,55,q6,5
189,12,55,q6,6
208,12,55,q6,4
324,12,55,q6,5
396,12,55,q6,4
402,12,55,q6,4
458,12,55,q6,5
460,12,55,q6,5
465,12,55,q6,4
472,12,55,q6,7
479,12,55,q6,4
483,12,55,q6,6
484,12,55,q6,4
491,12,55,q6,6
492,12,55,q6,5
494,12,55,q6,3
495,12,55,q6,7
498,12,55,q6,5
500,12,55,q6,6
502,12,55,q6,5
512,12,55,q6,4
513,12,55,q6,5
514,12,55,q6,6
523,12,55,q6,4
526,12,55,q6,4
529,12,55,q6,5
532,12,55,q6,4
542,12,55,q6,4
549,12,55,q6,2
562,12,55,q6,5
566,12,55,q6,6
570,12,55,q6,4
575,12,55,q6,5
112,12,55,q7,6
15,12,55,q7,4
167,12,55,q7,5
178,12,55,q7,5
189,12,55,q7,6
208,12,55,q7,5
324,12,55,q7,5
396,12,55,q7,5
402,12,55,q7,3
458,12,55,q7,5
460,12,55,q7,5
465,12,55,q7,4
472,12,55,q7,5
479,12,55,q7,2
483,12,55,q7,7
484,12,55,q7,4
491,12,55,q7,5
492,12,55,q7,6
494,12,55,q7,3
495,12,55,q7,6
498,12,55,q7,4
500,12,55,q7,6
502,12,55,q7,6
512,12,55,q7,5
513,12,55,q7,4
514,12,55,q7,7
523,12,55,q7,4
526,12,55,q7,3
